Sample_name,proc_dist,centeroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z,LM 39_X,LM 39_Y,LM 39_Z,LM 40_X,LM 40_Y,LM 40_Z,LM 41_X,LM 41_Y,LM 41_Z
USNM252577,0.05595821302751716,437.2134510307238,0.0010324921404010943,0.009215542273514883,-0.003708953838850921,-0.0024028396272315075,-0.003264045837622087,-0.008360280922825047,-0.014552643101621448,0.011300047133644575,-0.030947809110153546,0.038060488009661796,-0.0587988351792237,0.027848553701756602,-0.04583449887045112,0.05180362783765411,-0.0682358601172835,0.07788185007172459,-0.09566061097724089,0.0034496358279780303,0.005599846750715523,0.008914405580888038,0.011718010055425462,0.07023275056184039,-0.07132850254477371,0.11606881987976181,-0.11605369288603726,0.02408416778567041,-0.021833725340579486,0.05487165055247968,-0.05096724277767031,0.14100533814483132,-0.1393433076130199,0.11748716236707032,-0.10812342462980128,0.0685167581675577,-0.058748251234502114,0.04477584833546243,-0.02622130020466222,0.046535584553752,-0.023830950965992245,0.08518282006152572,-0.06736862401377483,0.03014466390306662,0.15721319224193123,-0.022182241146268454,-0.08057784554794416,-0.09800235094283744,-0.14292439983029367,-0.21051140180165528,-0.1393175588792247,-0.1383114710517116,-0.1828802043800915,-0.18065081159021926,-0.14502104198209678,-0.1416567717601069,-0.15206747754990252,-0.14936532128801772,-0.14583046535387145,-0.13574321958575963,0.02091306688301447,0.09987806873636751,0.14649447979557798,0.2072323408940643,-0.0052247593122729625,-0.002343896686961243,-0.0060449267909359105,0.0027284331949571235,0.0026341393417184168,0.0031856783477773477,0.040550542832555,0.045244936524442926,0.010306010169864582,0.019076840224157614,0.05861109601685761,0.06673132381284713,0.07736729019979664,0.08011724866632294,0.13236628741212025,0.13688276096798163,0.20713833159523726,0.21069236548029308,0.15822123523679613,0.1649258330024209,-0.05937993763236014,-0.015296407461018877,0.03504802361685878,0.001519671787771667,-0.01917768201062797,-0.09651522455692083,-0.09822420200977741,-0.10534527468919845,-0.10604712456951558,-0.09753108815771948,-0.0921214958311129,-0.0876536460601794,-0.08078244874057317,-0.0888601042924255,-0.08346843353965924,-0.06780425655210738,-0.06824155737851548,0.11768764544244338,0.05883866451682759,0.016810257603109714,0.001536736650136115,0.14901189735929468,0.14740672239147998,0.1121374935219937,0.11382264524780876,0.08531612396475875,0.08735334815844574,0.06008121181595715,0.06134071092483983,0.039342414801869015,0.038012615576066396,-0.002830725800913199,-0.003316157091245899,0.018351605019132196,0.02320822976259474,0.03298890403101931,0.03413537326696608,0.006167153791643366,0.005100169726701957,-0.036388720499778586,-0.03623313210407311
USNM252578,0.07013358339099467,422.2664711326019,0.0025576135264164515,0.008931447551686173,0.0015673169859008029,-0.003182307915139198,-0.0031277336904953247,-0.005679031007226266,-0.014204010803633357,0.013556773256921425,-0.028235051884275098,0.032385538916794014,-0.05616431477906444,0.026452393347380556,-0.04146325865942788,0.05155420246719197,-0.0674908618338307,0.07619691273901069,-0.0982219403016777,-0.0006286772346341041,0.006584782412198011,0.00942360163157503,0.010287464258900605,0.062074794199142344,-0.06365003616538556,0.10808367387476771,-0.10547145323557439,0.013313807035311275,-0.014082132123363131,0.066046366568258,-0.05894647937094173,0.14332196118590879,-0.14235952776191868,0.12376471132701826,-0.11926585865635574,0.07388845715466154,-0.06231876939115606,0.04369144009536252,-0.027969821021418078,0.055741120950249,-0.03453129902724753,0.07658935044649914,-0.05902116506839033,0.020810396886510398,0.15473436921169004,-0.026370836512163664,-0.08461128682528955,-0.09129115636905988,-0.13179790731666066,-0.2110600665054515,-0.13364155494513705,-0.12802645420196573,-0.18590624669230582,-0.1781980051981159,-0.13577146412495955,-0.13149299329309833,-0.15022830347841618,-0.14132136924833458,-0.15300675185990317,-0.14163726433360335,0.001275068322104885,0.10772562316363213,0.16444978818187644,0.2037514526847299,-0.01736000757485086,-0.016569390348584633,-0.004476354798211439,-0.003957387988650836,0.005697992058481083,0.0050566832164125825,0.04534653909733331,0.05050471245029263,0.005372351802076821,0.020197329245291495,0.06135591389467559,0.07242074326838767,0.06903443262520956,0.07584652992255757,0.14361777094662423,0.14636788282082758,0.20123476356534872,0.2040940474078216,0.15077177660993055,0.15705863423294192,-0.06305630817666978,-0.02155053022974279,0.05157279545623766,0.012230930755203947,-0.004936295001426628,-0.08775739594158422,-0.09485799191883852,-0.09851445694704218,-0.09990227126994426,-0.10550471780849853,-0.10523712470025105,-0.08626954743855271,-0.08589347773285806,-0.08611546586358408,-0.08405716316593467,-0.07945450788871675,-0.07712724700989368,0.1317649947553931,0.060972412870166665,0.006958172720605046,0.0012038559061901665,0.1394086513668882,0.14374317158367764,0.100599130187807,0.10525070663921389,0.11211399917966809,0.11100888629045373,0.06392807233785389,0.06406435988433311,0.033212832062699656,0.03325040263294714,-0.012657680935525068,-0.01015107241723714,0.0344694804588915,0.03409470957878522,0.027368371481207496,0.02846119243497815,-0.008225127643019293,-0.00745812349780494,-0.03756384167359927,-0.03938678132247706
USNM252580,0.05653880000028628,446.8657055202898,-0.0013995034243860429,0.010103624669500447,-0.001557030746278625,-0.0024621261066163076,-0.0035464948140093958,-0.007223738067465003,-0.009241038712013492,0.017703475206099457,-0.03715364652319831,0.038252647122126573,-0.06068104712118556,0.036637145033988204,-0.05465043218738431,0.06161795262132845,-0.07758548195541518,0.08707258630720839,-0.105719866604501,-0.000641919926116233,0.005358492783011253,0.01103918128097314,0.012807016280549078,0.0670040825498434,-0.07087934812126692,0.11727246558403634,-0.11752469866012673,0.018455755477273326,-0.020452921598335696,0.06093710516664192,-0.05289193381434137,0.14866262190782112,-0.1499102695570558,0.1321884359249807,-0.12048640482319378,0.07306016241897975,-0.06055746763158131,0.04598928520957724,-0.02803192801117389,0.04978311029850882,-0.026653556293940475,0.08285583557742765,-0.06755012672029499,0.01736417233356682,0.1506896592941277,-0.02943727139521998,-0.08059859962743203,-0.09811400901691719,-0.13869385738287623,-0.20940328513543371,-0.13948754786899664,-0.13595309972421113,-0.17800023360178283,-0.17468355176499833,-0.14216719567813632,-0.140277487184402,-0.14730766146957527,-0.14205780082312308,-0.14672126052943102,-0.14204400152751048,-0.0013105860289762661,0.09919503780921764,0.14059925245025492,0.21681969685627475,-0.02243786289537473,-0.018119956342794185,-0.011097927191117105,-0.0005054661294439707,-0.002555881976421724,-0.0009180781177848421,0.039999915115959975,0.046882656699297275,0.025962326222205186,0.036677845526686514,0.0654913262571122,0.07658777647254116,0.08205519262204977,0.092698096142593,0.13470002134376793,0.1330797502953535,0.2047586422746123,0.20602943700185525,0.1652002558617785,0.1671015608327116,-0.057730915635565115,-0.022084020381015423,0.03812622464242461,0.0038906659476645638,-0.010657554343281587,-0.08456673182351096,-0.10172251771301451,-0.08740940362446467,-0.09121639425857,-0.0957160738263579,-0.09601421100403572,-0.07181105955978737,-0.07047578163433693,-0.08510048483857999,-0.0853536048333203,-0.07471901805888788,-0.07409830563611847,0.12339831442394156,0.059839174526399704,0.009131046453911492,0.0017023031039775955,0.1337843401340665,0.13300343701145415,0.10127687039363009,0.10326269778568263,0.09123991370415471,0.08987212113993245,0.06279125460366945,0.06370147650156766,0.026634224277585706,0.027649618916637482,-0.0159303491012856,-0.008981759630435395,0.024878309878972986,0.032553261536840065,0.03457583124300275,0.03454743420350869,0.004154934336575259,0.004803759188968737,-0.03526765261962346,-0.035961375432380135
USNM297857,0.06409359097945234,516.3583099713684,0.0027751878181873336,0.008657476356158834,-5.50023287752674e-05,-0.0035118598166678974,-0.004125488851901048,-0.00852412515517131,-0.01303509549713844,0.011081591019646116,-0.0269383956330641,0.026014457433817983,-0.04764607134767077,0.021810794059606106,-0.03847654759998612,0.046719136158199434,-0.06312562982732949,0.06747896675160024,-0.08705650854579339,0.000830816986837003,0.004510554613264693,0.006868367427704853,0.009375183342036592,0.07214723171234845,-0.06618285848861262,0.11021219285767515,-0.10706623382123955,0.029354406001450586,-0.027419097229092408,0.052284203797401986,-0.05122815633277324,0.1458684198799594,-0.14277571759194702,0.12709911634106108,-0.11871538469328383,0.07699801028463686,-0.06579331347685576,0.041197435498956936,-0.026646008453163172,0.04089466319147049,-0.023451927215122632,0.07543190946888613,-0.05583669909532007,0.037156978767841485,0.17070115485369758,-0.03234274110239946,-0.08698064399065061,-0.10467022075293136,-0.1489329203483553,-0.20844524799117117,-0.14345497761982715,-0.14086165036900453,-0.18920433682686882,-0.18284047315611104,-0.14509130376455653,-0.14177732101046897,-0.15275599239795826,-0.14484009244868717,-0.15551352288182882,-0.14483898869053527,0.011433552521442888,0.10581670060061411,0.16772644445545395,0.21128244756965633,-0.016793085806381978,-0.006130546175061543,-0.0178090799030228,-0.004646116971460859,0.0035688537786558072,0.005953394584894713,0.03827417285324185,0.04473590188065257,0.0058610730508770826,0.023763549858674314,0.06170644554047969,0.07503123822829137,0.07624634289167212,0.07985198337459269,0.14827425312573947,0.14874471427046715,0.20637187518664457,0.2146659930546999,0.16179222292693052,0.16896996883205817,-0.05753506227398968,-0.011944279518728047,0.03623827584432057,-0.0014804170283137764,-0.017965701045833796,-0.08908151311732772,-0.08547820824348296,-0.09168576146714782,-0.09092998479076438,-0.0934433786080257,-0.09485808926413158,-0.07959166573238598,-0.08024807484778938,-0.08368285040166469,-0.08269785317858284,-0.07031524761694084,-0.0706814784264884,0.10599962994408202,0.05088852086304872,0.014092585381912605,0.016085715994257815,0.12334645616867072,0.12464223400775064,0.09589015695195922,0.09537855377337852,0.08097962670416756,0.0788754919771136,0.06467352584832867,0.06600014770111678,0.03848830131702113,0.03523611930862952,-0.0035109327901164497,0.001298205023075163,0.027448579477685964,0.03264261360326323,0.0335232657773316,0.03299376748328457,0.012801444476541999,0.010703798471358302,-0.03851445942119437,-0.03458205832539235
USNM582726,0.0990457955076242,451.21833549905364,-0.00036933966616306514,0.006867190093242476,-0.0007144698225978946,-0.0048240207431809465,-0.007318933485218806,-0.007731070420193037,-0.010681160654213408,0.013128431651823253,-0.03077292870904022,0.040773319548119955,-0.06394475833454187,0.03279100358752696,-0.05005579691581627,0.05452653067771548,-0.07040441557901363,0.07307923489193154,-0.09188596053135047,0.00016456457311046896,0.0027399023209785612,0.007480743795945684,0.013110995541191179,0.07835767291289608,-0.07458886768370948,0.12399433417345213,-0.12079917610019465,0.02371895332394936,-0.018940464436508694,0.05388450181699317,-0.04683717557264965,0.15039217021108534,-0.1482417257991529,0.12893680109538516,-0.12380510483783605,0.07103033237171096,-0.06180171689000296,0.042867199071077576,-0.02779596972808729,0.053212788941931675,-0.028403115984619004,0.09592364399723735,-0.07706414270321646,0.014396377606888475,0.1461380127403844,-0.029575727581690987,-0.07037823471229274,-0.09704346930889197,-0.14269539509512774,-0.2305769975046705,-0.13960085708879394,-0.13906759676975597,-0.1858366902960867,-0.18065773817893588,-0.14861079325913626,-0.14617088121492383,-0.15200492464955667,-0.14914426595780816,-0.15490617917452784,-0.14735843096964626,0.03737593444260625,0.08567800144430615,0.1308145595224473,0.20872130441222625,0.01490847053950165,0.018584804518424397,0.0019139463140698063,0.01204640083869725,0.019892305590700165,0.02299413999398009,0.04776002332062087,0.05082223137237203,0.010678116771470628,0.027428065540644968,0.05332337189264185,0.06371759105923668,0.07393731324594474,0.0785615389192715,0.1193416220091463,0.1251763529577926,0.21162465214518553,0.2142325530800113,0.15794033189185233,0.16562015959142193,-0.0541098380716164,-0.005509944923002535,0.03050510836079788,0.007884865944451402,-0.015292614954470658,-0.09414808542081296,-0.0840238091228205,-0.10752724471561889,-0.10876686452180777,-0.09644082785084576,-0.09762584868379603,-0.0755942082773134,-0.07582160060354466,-0.08714418494414569,-0.08370183149480807,-0.06992034244823973,-0.07069051991798765,0.10124971368374686,0.06067991140186714,0.02193374274136057,0.026672923938814368,0.12542434535316654,0.123711798121177,0.08612845716476075,0.08747572899029053,0.09050205288366134,0.09062213099080793,0.06405988819720992,0.06275872896180967,0.014789272061168281,0.019161270517195007,-0.02004795687527796,-0.018459191596561942,0.035099830338876564,0.03415228088457034,0.04467094990154625,0.04420846762191769,0.02001721255359354,0.021258176104563126,-0.027345642500059872,-0.020796299794623073
USNM590942,0.04349764920018976,418.19560059653026,-0.0007396852766040496,0.005858012935322997,-0.0018264737723190233,-0.006314561899158962,-0.006645265260478167,-0.008220755745044397,-0.011384845878167385,0.014573980538235545,-0.03048055518614456,0.03309243545390543,-0.050228419837675585,0.02900806469787101,-0.04801314728726913,0.0537278028177431,-0.07027138985757964,0.08233557026592149,-0.09936693409490431,0.0011840563614175447,0.005028178379607909,0.005731646501913449,0.01178659056666042,0.07579067018881304,-0.07568588043154954,0.12258587224643872,-0.11680189437351067,0.02676412070067279,-0.023740037998549565,0.07032507686487587,-0.06642410897955316,0.15762557969650254,-0.1521404722439284,0.1338261203718119,-0.1248278482135739,0.07221223817610013,-0.06102240784801655,0.047236582992938224,-0.031432329295672384,0.04630994922046866,-0.02826498319990852,0.08810355489304299,-0.06927410719065752,0.02710538545971587,0.14427127031056167,-0.03018080591747698,-0.0893645930911248,-0.10474880467887855,-0.1412478833902962,-0.21261897165373078,-0.13508981995559852,-0.133848023829827,-0.17466621448157557,-0.17154768763841025,-0.140931152341617,-0.1399042549183648,-0.14664853442643058,-0.13959986487942333,-0.15364971209325376,-0.1437035445939329,0.015866101921141233,0.09618832623791532,0.14173644124123946,0.21219132727964182,-0.012170367079944906,-0.00940074565235482,-0.013343128312114167,-0.0009871840962253219,0.005091572271303079,0.008880601028004753,0.04150669327718745,0.04791756837019544,0.01113964549600388,0.031176733322296462,0.06426579243603434,0.07941057685375093,0.07799668754531577,0.08591927666166368,0.13403713946216803,0.13710339956731196,0.2043685015978545,0.19888178605266635,0.15767539360307384,0.170921073035531,-0.05294640101506461,-0.017217191586124954,0.042841158118719865,0.006972776272979737,-0.016765664907430426,-0.08910677109994318,-0.08774269113342151,-0.09634537644331068,-0.09821782614311166,-0.09864025747838805,-0.10157232679879052,-0.0735326480052478,-0.07308130071500696,-0.08581558365403606,-0.08725506707010308,-0.0721729997921551,-0.0686161479340742,0.12141670484134306,0.06511289598433413,0.012416415494056098,0.004435229850774498,0.1382971103593818,0.136877219527778,0.09823583995305506,0.10100536321304106,0.08927415640173093,0.0876967641323624,0.0584166928358669,0.058347897697403846,0.029068806110539455,0.02889893926919505,-0.01634050634438207,-0.013712413967918976,0.026900668939187314,0.029746024032995068,0.03415345498384727,0.03595879036806241,0.004105631044411343,0.0074031252095249685,-0.03518558147162107,-0.03331490908046036
USNM590947,0.07413897100699586,414.3166003584522,-0.0013177108804314345,0.007681168068144603,-0.0008894784434345641,-0.004551070432400636,-0.0056777171695765105,-0.008117761179078174,-0.012929307275064875,0.018120852793918358,-0.032212416497430105,0.03638014751372659,-0.055225777336637825,0.047691823109939545,-0.04836987285302316,0.05325243812875812,-0.0718981279030064,0.08667376645502095,-0.1050801281396158,0.0027322389894178763,0.0049483415960485675,0.009161058057911932,0.012071847779375066,0.06792243048870261,-0.06839141257206562,0.11485158637420755,-0.11592534177129558,0.020506159600448944,-0.020635707110602863,0.05933937274188189,-0.05670465117089513,0.14920167071811885,-0.1517209551204291,0.13296685405834427,-0.12769480219521168,0.07233012097817494,-0.06362734095327297,0.04581267853045445,-0.03116610484532873,0.04955816646558223,-0.025216153551577882,0.08052699997840906,-0.06437788502620173,0.011303957828772143,0.15456724599323277,-0.03134518878061163,-0.08214085652638452,-0.09687503808853386,-0.12935862481128993,-0.20716765094527703,-0.1298388150634848,-0.126811066446309,-0.1686156902456288,-0.1628075781861442,-0.15037311706610543,-0.13429952303828083,-0.14205146470220123,-0.13794418089694677,-0.14628618956300293,-0.13743794853672256,0.007650421096650661,0.10575306672584799,0.15427680625244483,0.2102686531093624,-0.023814096997038403,-0.015032789589227331,-0.011895077634840136,-0.0001505921352678829,-0.006850697482055997,-0.0018804194000903085,0.03350807639791921,0.04238397835044697,0.015204159940157115,0.02679734986593151,0.05784736093943281,0.07475964013066726,0.06792794277597128,0.07669780048557431,0.13367557446376074,0.13967494869416688,0.2039270704719301,0.2088043131603694,0.15416333137805985,0.16378490807474852,-0.05559392628240323,-0.019154820249372418,0.06134901644081311,0.016661915025670555,-0.007615521742575342,-0.0923408033184186,-0.09480410361440934,-0.09993595352761378,-0.10074250715612365,-0.102417977894404,-0.10380793593367713,-0.06515863850299641,-0.0761422508767414,-0.08648955267672696,-0.08536985965707033,-0.07720064318638013,-0.07629185619030522,0.13014011370204276,0.05873374452395956,0.007714192667685829,-0.0051239067315180555,0.14607974805616572,0.1508160018643241,0.10270839639019887,0.11157078604954804,0.10072266139767343,0.10203010182505177,0.06137938908533779,0.06469078816094012,0.02117407664479834,0.02078066572032772,-0.01950371873885213,-0.015244075891254562,0.02891571082307839,0.03439619006882321,0.031123577823736953,0.032782379158277426,-0.011603133478083847,-0.008962356296183875,-0.0428018607325093,-0.0374640527508294
USNM590951,0.04438406190901073,424.5528634488117,-7.190390930837219e-07,0.008910733430106937,-0.0010647307460292673,-0.003912385414550566,-0.0048099699642442945,-0.008153434253069606,-0.012780247114405171,0.016437887779050385,-0.029110686794004793,0.03130477164379018,-0.05555859719706564,0.03229757140651256,-0.050702431680189765,0.05566361068071746,-0.07455884834394985,0.08207864053537357,-0.10353642034420833,0.002523569752153596,0.004071720657197024,0.005963224692705078,0.011467120224762413,0.07623491119472921,-0.0758536528721977,0.11781253203054111,-0.11536462600738484,0.03049925048443319,-0.024115881939197968,0.06192311275684748,-0.05521213477409098,0.15497410097675451,-0.1484444760651901,0.13794811741389432,-0.1256254630346017,0.07277750520187522,-0.0630590922830746,0.04353437620549995,-0.03170688380169405,0.049600439685090904,-0.02917895797486521,0.08094598848816496,-0.064219545597092,0.019557478839492215,0.15851620000993943,-0.027588907928538357,-0.07742018118913724,-0.09321180161453005,-0.13304948556055998,-0.21603381468119717,-0.134149893067349,-0.13009510040488811,-0.18217071439290655,-0.173705320574456,-0.1429417697766525,-0.13397018622079748,-0.1520429600216296,-0.14062771024044993,-0.1534107308189764,-0.14751273661533357,0.011390412301074867,0.09964796392817872,0.14618179590418398,0.20943493271029134,-0.01403312176279658,-0.011441204055900218,-0.005650422963727331,-0.00011067619321090255,0.009905352725310448,0.010547835343502962,0.045190621521573125,0.050335984070251194,0.0061260894113465665,0.017958554876869755,0.055907128735566566,0.06632561386437684,0.08158417587467687,0.08641146765851329,0.1339074807364774,0.13734298094807929,0.1969263807842383,0.2029634297085907,0.15499025952174883,0.16801459860875467,-0.06659668598753428,-0.0191898331317058,0.05519326918105824,0.01167305764603309,-0.004408844490907705,-0.09124154625261835,-0.09368648273333273,-0.09405438804426026,-0.09812617506331382,-0.0966544049724676,-0.10394486902901467,-0.07449506228916171,-0.07462664442224941,-0.08602577819492546,-0.08982014749754039,-0.07336987708389356,-0.07771426121691148,0.12510674098208238,0.06427140725150249,0.008213357464296085,0.005419119441991341,0.1316501159967315,0.13160929712723027,0.09790160122048722,0.0994324615951736,0.0843921102676406,0.08849177295883749,0.06244304842851534,0.06153879853686597,0.030842762741181508,0.03445930305740224,-0.017720738868195616,-0.014030890709630902,0.037405933498773164,0.03318858956153689,0.036333840522536104,0.037498056204177746,0.005075005626925812,0.0033840742426453074,-0.036165259115017355,-0.03365183445094224
USNM590953,0.05624161974185752,503.6888902395808,0.0022365430964181405,0.006923432590172563,-0.0014958218770052144,-0.003928743962202245,-0.003861576627504381,-0.007912440248934767,-0.01301944340238615,0.011722102750950435,-0.02678373046968376,0.03239900702464564,-0.05219606154364394,0.02583681458553404,-0.042682544273872434,0.049708413099877065,-0.06757753808691165,0.07284183443808415,-0.08847322163222704,0.0024835288499666097,0.007766148596883787,0.008033906016239812,0.011627112080994316,0.06641147592580793,-0.06611159382959302,0.11271140526348056,-0.11130425442904984,0.03321534282614301,-0.02839207567495233,0.07893307983896801,-0.07276914624223996,0.14969844527750484,-0.14829248001836848,0.13076714467155257,-0.12900207526669455,0.07489237478068692,-0.06569996980435867,0.052622430522297946,-0.03809114838954199,0.050768536712841046,-0.028232079139961695,0.08169410578153244,-0.06746723981144968,0.03776987066295693,0.16268719820164174,-0.03001654475632189,-0.08612460330886801,-0.09730471182773853,-0.14558407420738392,-0.2163462448728742,-0.14114667128522304,-0.13926682365873436,-0.18020117323622223,-0.17644754536448096,-0.14390362222279923,-0.14258566011045076,-0.1541481531281141,-0.15133441405158496,-0.15126591047989707,-0.14137571585329375,0.017232739928857946,0.10722575965736304,0.1595166412147856,0.20948357281037402,-0.002720300572494164,0.0001589933910891307,-0.008811727075657846,0.006638805001283823,0.003553305406271165,0.008260738866374417,0.039348073496351374,0.047201981187677315,0.00934359228810527,0.02740297981718316,0.0548775723785334,0.07138176510880223,0.06771055749880393,0.07748227674417921,0.13702779384797106,0.140909879128881,0.20445068683832612,0.20993681799776337,0.15159215410557836,0.15739014043298583,-0.07040649641535852,-0.009523188055196688,0.040793264188992276,0.0042415393113264845,-0.007920757794700485,-0.09140041898868603,-0.08880017784156367,-0.09720593982522008,-0.09724500723311644,-0.09391045801039853,-0.0949784030295183,-0.07510905077780367,-0.07650410113090059,-0.08312842913053813,-0.08346295883111708,-0.07061976270992627,-0.07304998350661836,0.11376549119524987,0.06369954013232534,0.021821378064002233,0.01979637010423623,0.13118232420409973,0.12903578537297422,0.09122451175434688,0.0927065733061838,0.08062589556722255,0.08203929553222154,0.05301276849336792,0.05590081518239798,0.03035988929828228,0.03248481254731582,-0.020194824770110375,-0.013489180744330706,0.03069917116774261,0.03255402387347455,0.04139825807865595,0.040043706086778055,0.013067889013573515,0.014419205855842412,-0.0344949493946824,-0.0334284201408264
USNM590954,0.06300004332657944,426.0103061119646,-0.0016655043189072053,0.006805218424970486,-0.0016270540697732184,-0.005427268412335476,-0.006310528457157776,-0.005652005698289382,-0.013331115369848672,0.021870797760956722,-0.02718882571746731,0.0390247308627535,-0.05504227691183352,0.03311114149849659,-0.045501774124027075,0.05615421244046305,-0.06852861129378875,0.08266383720711508,-0.10240943043028965,0.0021702196269660304,0.00751776741991244,0.01100697682439232,0.01331434422070791,0.07032611380733274,-0.07458611485899672,0.11723478521036397,-0.11716672462224693,0.025301686595132968,-0.025935216839984603,0.07713627138586555,-0.0782603028321947,0.15431146891392492,-0.15436581630629165,0.12996019675301188,-0.13002019161835462,0.06999745709906995,-0.06315246890562491,0.052717997133228785,-0.03380488228461621,0.050904755194734926,-0.025014148458690197,0.07800571908817813,-0.06454543593685903,0.022538770981927036,0.1530407538283416,-0.020245535813395575,-0.07433580415964844,-0.09064273746907758,-0.12893192794442856,-0.21785484130868696,-0.13683197200418748,-0.131124106245043,-0.17397245342287668,-0.1719345319415626,-0.1398135764614969,-0.1341699238965248,-0.15263630184611074,-0.1435160799765982,-0.1502339232184736,-0.1423388858504268,0.018598439906317668,0.10185686417869268,0.15226841187813467,0.202686747947174,-0.01959835013953401,-0.015685155775618107,-0.015821227626614837,-0.005857550863482078,0.013610523379689227,0.0162659990963538,0.04492131562529577,0.05528885313608104,0.008227893875409176,0.02670928284500195,0.055835136188569806,0.07736067827200377,0.07513729725363108,0.0831564486654716,0.13217500326690426,0.13623123119697306,0.19474495808950368,0.19881915987249824,0.14366919198258735,0.15240192449723355,-0.05841512532554615,-0.016310927746721594,0.05741346327581167,0.00852870061131482,-0.012769525511362921,-0.09468907079669997,-0.09023936335186396,-0.09992613488748499,-0.10297746096159742,-0.10077623629326608,-0.10030279261056074,-0.07733111014790117,-0.08099791316384963,-0.08710088281346798,-0.08841805729124702,-0.06945165596223798,-0.07470210703957911,0.12632886256422154,0.06634823464674224,0.013893656861151932,0.0012751339415321664,0.1476261216605586,0.14381974913847395,0.10277391147693274,0.10952073082479308,0.09330693815252572,0.09016855193370597,0.06007560243575817,0.062038283806501164,0.02196525630896933,0.029465616356100968,-0.025068601295513523,-0.012899132481323282,0.02841938775222676,0.03667324957157764,0.0289538596627509,0.0372690556395086,-0.0022317380933801496,0.0030754057309156165,-0.04221493300376064,-0.03211700357470883
