Sample_name,proc_dist,centeroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z,LM 39_X,LM 39_Y,LM 39_Z,LM 40_X,LM 40_Y,LM 40_Z,LM 41_X,LM 41_Y,LM 41_Z,LM 42_X,LM 42_Y,LM 42_Z,LM 43_X,LM 43_Y,LM 43_Z,LM 44_X,LM 44_Y,LM 44_Z,LM 45_X,LM 45_Y,LM 45_Z,LM 46_X,LM 46_Y,LM 46_Z,LM 47_X,LM 47_Y,LM 47_Z,LM 48_X,LM 48_Y,LM 48_Z,LM 49_X,LM 49_Y,LM 49_Z,LM 50_X,LM 50_Y,LM 50_Z,LM 51_X,LM 51_Y,LM 51_Z
X129P3_J_,0.056391738877442435,47.573642907425615,0.46089632776221173,10.196049610988121,1.8460799688056404,-1.2284635483464794,8.714449410166614,2.0948996141709135,1.1809165682127145,8.575649701579929,1.554730059192604,-1.8597934290187605,5.302949298128138,3.5587494045291392,2.1246166377535083,4.892349758775958,3.4535501355792477,-0.5818433538972189,3.840249431500418,4.057749603090314,0.8229166390842296,3.78704959100525,4.1282498633029565,-4.905932514694007,2.5984490355647156,0.3182087641859299,5.204617521901449,2.279950197268255,0.3182106387651797,-2.5296328461795348,0.16504922007606596,3.599049141131726,2.7338172171113837,-0.27215017326134233,3.5289501096958307,-5.590741913038524,-0.6374510098223176,-0.915831450678733,-0.1711525576629399,-2.7387505154721543,3.8413495020658086,5.768718161946835,-1.174549702696067,-0.9870893493781148,-4.4635916064522405,-6.851170939327221,1.2712985915995234,-0.39672191188641515,-6.911810517300015,2.948549347451304,3.960018406529087,-7.1299999742139075,1.3736101530427012,-3.5886112888170443,-8.654450822793052,0.6783687059144793,-0.24660127395475143,-9.981120458725325,1.4169792925942768,3.019318723158789,-8.919860066223903,0.7777999295344078,-0.2184407225711254,-10.714980387827698,-1.0906307219621387,4.911318890104041,-6.335559781631697,-1.7127296483336807,4.981918116253169,-3.7432498424756186,0.8428304347635185,4.622318399904438,-4.265359851392631,-0.35797964630283746,-5.210011148065151,-5.998630944495071,-1.7156515244235035,-5.069231887082578,-3.4903509936277812,0.7047285694779488,-4.638491620936847,-3.735950909668022,-0.5726713569200961,0.06097684185068722,9.666949630704739,-0.5876101199592351,-0.1716029202589113,7.780949607050831,-0.7013702141684662,0.3727371877219297,6.669549666738918,-0.5955001427691842,-0.506952899068459,7.25334956280684,-0.48967029086621966,1.2367173810170649,5.55914977552956,-0.9482900118073282,-1.1574826737599013,5.8938494980714395,-0.8606704487157079,2.397417426705722,4.932749905086352,-0.8071698125193308,-2.106722621100062,5.234449385656438,-0.7366206433118436,2.007917647261535,3.7566498727075555,-1.2657899168012097,-1.6792223725115951,3.871549448102729,-1.2305106004611026,0.583327666191852,3.022049699536759,-0.9142602019642998,-0.360062358834203,3.1234495892034975,-0.8424503749424183,0.6930079545201651,1.3684497263837128,-1.442180226154009,-0.5262320605663561,1.4429495853474,-1.4071404512372954,1.8172182016750746,0.47554987649766206,-2.2183100408534373,-1.6494718175059155,0.5259494762347354,-2.1464206851930823,0.06511835856664146,-0.526650318772306,-2.4424003942385104,0.06577823832546494,-0.7012503390217131,-1.6891303988267654,0.6582789236628815,-4.264000230963396,-3.170820384601196,-0.7703810862564144,-4.17767039511662,-3.1708206483714774,2.1292193842891467,-7.760580053424027,-3.4868802049735197,-2.3073706281423214,-7.725300564402491,-3.4419010303730073,-0.08030060506840093,-7.221790296788148,-3.876390601976828,0.13595684416614282,3.002849528729864,3.510949714191207
TALLYHO_JNGJ_,0.03860120998298173,50.160082948379554,0.22443618389286213,11.215272846337271,1.9809007215045977,-1.0575174484365726,9.541153255327004,1.9896802176734611,1.4285660519530452,9.112780671516367,2.2039907832783845,-1.8719190313809964,5.092105983915689,3.5355814753368233,2.102898267302847,5.112033099172333,3.414106160308513,-0.5867251998415077,3.6415091992451916,4.1464485015188535,0.7328291332102312,3.404459132999866,4.106590902275251,-5.084913127727806,2.442412756909064,0.7962905751227252,5.14558070222381,2.2014891240437238,0.8450897436490145,-2.308929956466046,-0.08040067250026477,3.7891779277745834,2.311386265335763,-0.27750718716329675,3.7817776553166533,-5.972804878032425,-0.6910281988772872,-0.8635433713736504,-0.3320014802399632,-3.521380212641587,3.6490514969513765,5.845381294873009,-0.8272308688686655,-0.7445509256723942,-4.296583207724629,-7.279738977461295,1.431905538766037,-0.03423501702889604,-7.310858281487814,2.9702453849280355,4.065486727776762,-7.398862766577982,1.4165441211801881,-3.971995451208101,-8.540132183258454,0.7798475373582414,-0.24556216191906527,-9.958146906393626,1.9665760574715827,3.575446861303576,-8.724447960470979,0.9077083776453935,-0.16301709949179863,-10.869779478284826,-1.0872276325084906,4.783364463241428,-6.834031750722552,-2.065882616161438,4.927352039660261,-4.352191606888774,0.6410234170787558,4.5458550994002245,-4.454354271267938,-0.7418707675496916,-5.075448739165555,-6.479377730727123,-2.0121570249890657,-5.16854024580502,-4.0151641061592915,0.5093305207834443,-4.66186126034884,-4.062650274944833,-0.7814974968359321,0.28810680315913917,10.690565915610582,-0.5378828398776857,0.22409275753465008,8.879894707616263,-0.8224864710969418,0.5159976357766418,8.074526609898971,-0.8233263149840785,-0.1411627726788904,8.04107346349036,-0.8186816778699849,1.310032240104787,6.21437208606573,-0.9417562820202158,-0.9585599411009184,6.340437455324345,-1.01307866031779,2.321338579327779,5.339897472807349,-0.7274969405342465,-2.0859561984037764,5.424055772901133,-0.74355459619974,1.8861352687610893,4.058582145247186,-1.2256436255891465,-1.6701712550273398,4.125644543278378,-1.1508989586880118,0.48398563548129897,3.182235453398769,-1.04434948564059,-0.36246173752912997,3.129548045646737,-1.0647818567245622,0.5953031694396149,1.3606565454721955,-1.5910664314457044,-0.5591277439056114,1.5090053165325847,-1.5443050580935755,1.5992864561544033,0.5966701981347822,-2.1601230200899355,-1.629433642018662,0.6759348356679168,-2.1146187072168705,0.0037194118949678196,-0.3519718390133128,-2.525732526296652,0.00875580334947551,-1.065016643089395,-1.6708014000992126,0.680041538186166,-4.741915773526057,-3.1972149971950024,-0.8239281665438467,-4.726436012693443,-3.2160947842405583,2.0903489857373025,-8.63566632866922,-3.545606718543418,-2.452258595698314,-8.551417080359068,-3.4846082460803274,-0.23201468444043072,-8.292949952538086,-4.0284694081044865,0.051401667083166507,2.636340428025197,3.427441726117547
SWR_J_,0.039653516522456765,48.9744561679576,0.18582025896020982,11.075439182022917,2.122369786022756,-0.9800667871657248,8.918904387249881,2.052041220638883,1.3190706938856778,8.68225505891701,2.2125056809539605,-1.9159251240614674,5.040823061314689,3.1663183768237713,2.0899233633831114,5.080533131409392,3.3196045603859012,-0.5831739513951104,3.5786698753683135,3.9887591239802536,0.8876528078922713,3.4364081845387537,4.0626641007172095,-4.826445619521965,2.826258010080875,0.2838919832521793,5.053493556482601,2.4964843133716355,0.4009416556519687,-2.7525441272145468,-0.20633734538748422,3.6113854481739054,2.7862959172558006,-0.36343723073548717,3.7562743925256656,-5.780909845282982,-1.413161203573673,-0.8807497504750001,-0.3529773149961418,-3.6604835053261464,3.9219158754768886,5.697669681693484,-1.4802436243330817,-0.8052767612556294,-4.223332495484396,-6.900320357258744,1.4812140334185027,-0.24929009729265708,-6.89827486811117,2.786848538725634,3.7574509403044276,-6.960794700245173,1.495452708886706,-3.8269469539609644,-8.574585854843537,0.7507630619848835,-0.07356040989724821,-9.613461137177856,1.5296103434182962,3.126568814858358,-8.497602993673228,0.9140325645475179,-0.09866945875233787,-10.516977655517957,-1.3032100142733394,4.568803470111924,-6.613626308440517,-1.7872065157978707,5.176985223954055,-4.133663687866726,0.6032992706310746,4.766014595320544,-4.25044524259113,-0.5416842243053057,-5.094447175042521,-6.442075152500954,-1.8619371488607006,-5.326831051406516,-4.006816722041372,1.034427685527666,-4.862284656752768,-4.186725012369022,-0.6221814924879541,0.15033054416487962,10.588017755392487,-0.5058648792811811,0.1634051608951704,8.734147282687296,-0.6763775055854232,0.43447186539211974,8.009572247457488,-0.5948542375272347,-0.13092070733711164,8.030510218191784,-0.6224489124510242,1.2470891806542361,6.1623701547801595,-0.8863175977368593,-1.0249279466746049,5.910152364492437,-0.9547858442952649,2.303554709684485,5.238361634746242,-0.7414153366241972,-2.0366542324590995,5.291441440576103,-0.8212944656249408,1.8208534357558552,3.9172994283359017,-1.130900551416645,-1.551235354125551,4.007757372141358,-1.2960296949941272,0.598594561986955,3.113787223479306,-1.061591825850005,-0.23594593879002732,3.167480137327779,-1.0560900020286192,0.6945809038716387,1.2671920469264513,-1.6919383183470478,-0.37397570794020357,1.3896271200582135,-1.6288537035791308,1.7164165957275683,0.38097307890315146,-2.1862520212372543,-1.530312399748242,0.38079891985687364,-2.280744789771421,0.2029956443728434,-0.4002773408728489,-2.536687369483373,0.057283609208782255,-1.2615775519347545,-1.6347212222067324,0.4755348501615365,-4.737428564522683,-3.051712770605287,-0.8626361300861004,-4.640555487512978,-2.9638938297454023,1.8010263827826054,-7.926713928239032,-3.5285298595760155,-2.2799500515947178,-8.238359529018787,-3.3888986364503437,-0.23986293375055628,-7.745598383948766,-3.864262414114964,0.1319397019722366,2.944279758416474,3.4123912842446917
SPRET_EiJ_,0.06627323864674932,48.956498060057,0.1548426550654913,11.092369640999896,1.9319102878626828,-1.0256956934668333,9.270911023399464,1.9320198948339498,1.2689059362880486,9.40798281470218,1.8198375109436862,-1.7481858088076845,5.330961139871018,3.2686514628133057,1.9824488634192063,5.00125658268083,3.2747457098194723,-0.3260933944976499,3.5457103374274213,3.9847515432045575,0.4981751263377274,3.7453032626113547,3.98947681318398,-5.119610507034162,2.070636417816283,-0.30754084666156634,5.28818077053867,1.66395247127694,-0.40626968442421135,-2.2979459172818926,0.06674786568933506,3.7327488417757264,2.260617792577213,0.015211723624991945,3.759039463995534,-5.588437416694351,-1.1073092812235783,-0.9477689209698716,-0.14786259168329527,-2.7814155901237254,3.8277745833086336,5.539873134047724,-1.4983675436845834,-0.7801848319175573,-3.980662374023948,-7.340802221144316,0.7101777716666733,-0.1174862971376319,-7.038440268979807,2.757760137032355,3.7443020132930362,-7.7752548385118425,0.6625022554468065,-3.949487074675332,-8.21649603231999,0.0707445634430542,-0.17483243844341134,-9.94413964439351,1.3573158629186894,3.41339405881127,-8.466311814284312,0.1966936195276118,-0.31639761788657617,-10.475392389251864,-1.679702602229274,4.391857843028694,-7.087352928612454,-1.6593238875561807,4.423213408039463,-4.267690562541464,1.0890719057031908,4.196217879670236,-5.179789367453736,-0.5069351157970199,-4.528367552446328,-6.62459352507349,-1.7744119914535537,-4.530450582861342,-3.897963205851072,1.1282471052681649,-4.330713094630306,-4.7552784695481085,-0.43918572411472,0.132206383699214,10.703862991660138,-0.32636624131558095,0.13025497501705013,9.06025665293381,-0.5370864031482525,0.3392566311787245,8.009810202016654,-0.5470159286773387,-0.16391297428092655,8.063472076070825,-0.4685184439114345,1.1739674844535348,6.319536355235436,-0.7430627402113565,-0.994961149202342,6.329315143353341,-0.7664314502868995,2.0806036700230526,5.116737844884222,-1.0064190209658856,-1.8761357209971425,5.210651175781038,-1.0304446662016495,1.7185932355352365,3.92779230237663,-1.2425786328246264,-1.5096584863602844,3.9781868510039815,-1.351125887268228,0.6101897516146771,3.08869936912994,-0.7769207048257281,-0.41022411912077794,3.118655150424771,-0.7882045772860249,0.6853070591575484,1.217203835766169,-1.3691627178634431,-0.5189070045524664,1.2582670720650426,-1.4353211783025914,1.4656773653663648,0.6239690178942284,-1.8451975671675684,-1.369806675336313,0.6461633301304305,-1.8538504525112005,0.0660562453223294,-0.3188559381268086,-2.0369705974158436,0.09162185214831522,-1.0602689225535147,-1.2495884108818167,0.5736142326503508,-4.413956334412981,-2.6083175570965125,-0.6164136063579265,-4.384452277897143,-2.593033633045425,1.8684233358488456,-8.437641597405236,-2.987120420276388,-2.3198479173259403,-8.17078186230128,-3.1257724834054468,-0.2514906456824545,-7.788215185773014,-3.440256038698296,0.11578495765527694,3.1471471506414272,3.1366200259635075
SM_J_,0.04748111306725786,48.51510370002044,0.12770945449663382,10.605832187775379,1.8387527338102592,-0.9701359838878155,8.616783194741652,2.0625725265676533,1.2485148796433228,8.657681676156901,2.0307973795112377,-1.6136433221919537,4.914737219030701,3.504307149087025,2.0833858558049463,4.64750970060027,3.3688578488560044,-0.5680053580323013,3.666169297839827,3.978611805379956,0.8985853041428405,3.958484157619652,3.9298451685000737,-4.993257441426761,1.7158336265002936,-0.19412486641153986,5.118581982200315,1.8807578983534337,0.013929792596315054,-2.7466638501612253,0.24384223049843778,3.689621015012879,2.9463625341472692,0.0019806370211837097,3.5974109544556887,-5.565761054525589,-1.0304837549216175,-0.9884557916490471,-0.20362493991734065,-3.4375752501189583,4.248878530376096,5.6309132110161455,-1.3726614344448262,-0.8950201122139484,-3.696909236114922,-7.23245117718916,1.6199968843938275,-0.30730185283936345,-7.2338057774792475,3.193221415890164,3.2101863999778963,-7.634538244104794,1.984676206109087,-3.5829852686646615,-8.447984950830085,1.1055292515162627,-0.2252139305345494,-9.916811568184523,1.5922222868917608,3.017053016530372,-8.6630116502552,1.1518018718668257,-0.29583033755962523,-10.509829628181267,-1.6151756946310445,4.733801584939031,-6.618540057765772,-1.771792238961584,5.0298794063855174,-4.261212512899234,0.4017524777767193,4.584598919299895,-4.028216248154562,-0.6961679730920226,-5.071745785955008,-6.358606378867949,-1.8367628617659741,-5.159160062168378,-3.835879559823876,0.43568013874907807,-4.728585918717174,-3.9120945656352744,-0.6886287040429858,0.06980457373890984,10.358231000173141,-0.5630910131229999,0.07596734945977049,8.645300740439813,-0.7048103483787133,0.35206521399304275,7.903341086783704,-0.6787049629826011,-0.19687808955453553,7.89837896105295,-0.700401222994476,1.1900422304499867,6.166127231659189,-0.8706275172937794,-0.924780804545687,6.167207242597993,-0.8532399030797554,2.2095267503793177,5.200982078536703,-0.6750828238637838,-2.0518470387076553,5.164099164472955,-0.7459720052153227,1.825161395771517,3.9313327442561525,-1.0341830852646547,-1.607021016274403,3.9889846734249867,-1.0933663810985268,0.55083281935379,3.0471755070675877,-1.0337286050679206,-0.35186003636532653,3.007806520356178,-1.0461515724663588,0.6883448970364128,1.3370094987350143,-1.5517847696246625,-0.5489703548246638,1.3797288930476876,-1.5546118107489681,1.6400884090555226,0.5116608056112605,-2.007780311037558,-1.5420734995809373,0.5433544625460681,-1.9667774497562627,0.12721153432163188,-0.20325887996311343,-2.433703564656857,0.05961804743135006,-1.0168464185500825,-1.7955352792602772,0.5497471148102214,-4.404529464919261,-3.211753981598709,-0.6796109842765349,-4.366098480081904,-3.149742788139568,2.049380600689873,-7.8453902476126,-3.5161304280452197,-2.430179444020308,-7.683489916717986,-3.545623659341861,-0.13524867790163933,-7.346413809582442,-3.912533656098998,0.17993080367294143,3.199397539384493,3.582999944559098
SKIVE_EiJ_,0.04653613564536832,48.471654168159716,0.20821320174776048,11.005769462861739,1.9083107373492074,-1.033009514352471,9.282512497494501,1.8574685112958416,1.4289823297651558,9.280750614569177,1.8077181729368164,-1.669420281271761,4.720405181598646,3.4170642744340856,1.833542497690196,4.46483605957151,3.454011609566536,-0.3844772295531902,3.428633915641243,3.917866521121309,0.602211662067075,3.4364476348244373,3.930168791062201,-5.023658726895615,2.237508324944038,0.1443050883628721,5.243110634261019,2.0543027305809844,0.1285327134815194,-2.7408567191890754,-0.6742618348932817,3.6342579904507955,2.585647233662176,-0.568882681553773,3.704711552471685,-5.703449691791796,-0.788283329059258,-0.7189302391750624,-0.07209208604761479,-2.750750777920246,3.8651007074251225,5.772765897248493,-0.9712834885175545,-0.6149944031663438,-4.510298430422789,-7.211513210150256,0.8578643863400369,-0.20136683214943454,-7.11302294455444,2.768226056779509,4.062402542438218,-7.527156379921346,0.9969025634165339,-4.289444582973727,-7.9371299073563275,0.04526334677467991,-0.2896553821810725,-9.92112940118359,1.4056431010769928,3.6208156309496076,-8.539644673747697,0.320114167042487,-0.37408907298394045,-10.340631356234486,-0.8968826660244049,4.709719294852161,-6.738428235210706,-1.5760040914750824,4.812043636381851,-4.178297388398968,0.719745188680209,4.524962805389809,-4.384126995467591,-0.31756966257320474,-4.987870206776099,-6.521972119652463,-1.5601442665489165,-4.842634551562923,-3.776642757338703,0.9508129128893809,-4.617823111506771,-4.144075446427432,-0.22715395265009863,0.1101544313281539,10.406927762889604,-0.6160400508770003,0.12671264422936807,8.902593289255718,-0.8828002679675164,0.3570451843408772,7.8758324118641445,-0.6543488056743872,-0.12381032908127008,7.8845949753587785,-0.6438081608874078,1.111579952203232,6.200329625265973,-0.9527598910728031,-0.9805978817496649,6.198409979279687,-0.9192702885751435,2.2449634565674614,5.260217184342639,-0.8351037252495278,-2.0700099201053477,5.358500536208769,-0.7773527092341032,1.835029538336451,3.685914436730099,-1.1623708900298966,-1.693223984510455,3.738106768194521,-1.2261525508321913,0.517014794952178,2.802285768408832,-1.012392002040709,-0.4108439543892041,2.799241620540527,-1.0628240457669071,0.711304623544242,1.3127411849274007,-1.4847508405594776,-0.5624919499310046,1.274859185181216,-1.501071085592819,1.5581565247182836,0.4154356658020815,-2.105628387927035,-1.4776847023781903,0.3661492401491959,-2.103657776922829,0.09384235336779048,-0.2553031609828254,-2.350043001085343,0.0884169513960517,-0.8915744395554598,-1.4688980412308414,0.7413057354050707,-4.362657992304139,-2.7812121653843693,-0.6657497415409299,-4.218565364926695,-2.7569473857289317,1.9711217163177461,-7.863560055752259,-3.1533571852845403,-2.2715036725484645,-7.712774643837754,-3.1404637489074916,-0.09102200332512353,-7.6463662987931,-3.700848563824366,0.21601928605766949,2.6447288272551894,3.369692459310947
SJL_J_,0.0342728639102124,49.51345651481522,0.1557109076405581,10.79606023795221,1.956608823304194,-1.0492974817795662,8.819550507725948,1.9666624867183211,1.3263490005515317,9.14912792485835,1.867593816069035,-1.9379530455246106,4.866504299118969,3.371653707809404,2.128903233133469,5.152973471827829,3.2854205063909583,-0.6992767238097625,3.3986876225201543,3.9880768265528492,0.8235317934954405,3.520550487613899,4.0546498175767995,-4.730729057438973,2.72189167754714,0.47192716734553375,4.9717654919630245,2.611775480292517,0.5472540976350069,-2.9119913753054787,-0.2602323378307022,3.6073740876576093,2.9786298735635612,-0.4955857043087309,3.6427039851959337,-5.738919443583324,-1.1806223716940223,-0.8137526464734116,-0.21857902320829306,-4.019067393380424,4.110746184660314,5.785012180141089,-1.265934537035037,-0.8536729416803965,-4.114737182457761,-7.599210477501039,1.352955772566383,-0.1895934030428125,-7.159398180329635,3.0329438338266335,3.7437477206339658,-7.635598485398071,1.4183151801585963,-3.897330271270022,-8.780330383967641,0.5510600392468058,-0.12836223715266568,-10.097220696459857,1.7088929412088023,3.259554309060901,-8.959972750242592,0.7198938301793889,-0.3109486828487042,-10.819078568976915,-1.274752571169176,4.553877537420901,-6.978407358605084,-1.8810809664290387,4.999678639757757,-4.455567171146527,0.6992148499066272,4.561842485640572,-4.306385460653196,-0.33605208832822153,-4.933519703416606,-6.680515106379993,-1.8374622283314703,-5.098599031569546,-4.027193565837248,0.5400646464921327,-4.675372043340935,-3.9539486234328476,-0.41609658622289225,0.15769569528212665,10.48442425638734,-0.5754687332710623,0.19835321899533748,8.748206844247882,-0.8645429935387076,0.4642263801480355,7.948042293051468,-0.778283005205093,-0.26563660562637675,8.03691805160036,-0.8143036095700993,1.2592852828016985,6.388540057804339,-1.0025603657887614,-0.9119725141341802,6.385849411219004,-0.9921266624138225,2.2657531363773593,5.514144253013932,-0.7981359367599841,-2.05682332160852,5.566493972738309,-0.8734250867820522,1.903778138362535,4.133505058335192,-1.2505243841467593,-1.5897385351297932,4.1185223100901505,-1.2602015162707936,0.5753668554547616,3.169304253001855,-1.0575347262946526,-0.3236611313932335,3.156988907259584,-1.1340034854273313,0.6788187982496108,1.5891943826374129,-1.545820202946217,-0.48004636314679916,1.591841656472411,-1.5705528785579914,1.726737597515673,0.5929566219092944,-2.1165791705886052,-1.5648292949539409,0.653520786217898,-2.109627386677901,0.09955899655610817,-0.26916908993428873,-2.2796006196604233,0.06415330644795707,-0.9861089241495354,-1.5308253958292777,0.5623967924719386,-4.365766474503422,-2.950151852910481,-0.7985213577405795,-4.339347410699148,-2.8937594386170074,1.8081597705834598,-8.105399287667217,-3.388069123151593,-2.2994809018916156,-7.846593095017312,-3.3518915683062187,-0.26490468852237337,-7.539834201318281,-3.790568452958948,0.1379362776469175,3.010912831025194,3.447414023807055
SF_CamEiJ_,0.0853328981487761,46.93934996254673,0.24434982119887114,9.39227662501531,2.5611664551700284,-0.8648329280343656,7.879049623648498,2.2719844992360563,1.4740981928359356,7.898300759076971,2.3888974720367617,-2.068303872016682,3.891702730252306,3.0107804935497895,2.262537907852494,3.881411473476619,3.141907759492185,-1.1755011992572528,2.484396168646316,3.7819229094330953,1.3505827807256618,2.510997059005111,3.8289192795672067,-5.128706065394123,2.439694867905993,0.18311927675683268,5.191195492092336,2.2933987393145907,0.08437122286442734,-2.9981620116900083,0.08355525545605644,3.5566232184130877,3.1170733009830864,0.15386401738772082,3.531484150579075,-5.810699121954924,-0.6288897331949355,-0.886823978182001,-0.31198302635407854,-2.1601713007758256,4.317897352808461,5.764267065061499,-0.8741505666133467,-0.8858448371809997,-4.746879184827133,-6.8607205024352425,1.1914989430020757,-0.07019980544214016,-6.470640893571269,3.6520974356626907,4.371853142970895,-6.871665071711896,1.4826700833548003,-4.090611110512568,-8.225298623705868,0.8126120447263758,-0.3051201564133342,-9.507889962169738,2.1967600238927316,3.8375469793004506,-7.989664810459039,0.6976162596426382,-0.2520069323895296,-10.096786973308552,-0.6369954879864375,4.840105115959749,-6.354552199685514,-1.5944675117775127,4.985286415927856,-3.9744201559551784,0.577709193177133,4.580021754212715,-4.018346542960294,-0.6717770802527073,-5.074721863989678,-6.195035060490232,-1.766353239427263,-5.233259168513331,-4.287973067505946,0.37728012877943085,-4.712660013386787,-3.9946386110951058,-1.080545483618598,0.3233585971346463,10.102307575661644,-0.39327547178494066,0.2969905804703443,8.369917703061285,-0.4601154400181359,0.5596815661410213,7.754804588440391,-0.5749994135408274,-0.07119796285687068,7.764959114163889,-0.5871154689520552,1.292427919319941,6.016499384996731,-0.9556982479016514,-0.8856247265234969,6.162490507920875,-0.9758871077441202,2.2279660229347824,5.041880211890223,-1.016530210700226,-1.9724479389036016,5.20458090710987,-0.9706729150082187,1.8859743450829722,3.797556915174103,-1.4668378970987939,-1.6418972511220462,3.751610920704976,-1.452760238128928,0.5033187877747999,2.991161446175506,-1.3396176694486595,-0.39333675008760316,3.008063697677957,-1.3067099999044445,0.5518522370778157,1.5091216970030437,-1.7699994658475933,-0.5974305876247179,1.37529863934543,-1.7405528398450727,1.4726266872148015,0.8354200869046614,-2.2886453726335,-1.766010141248399,0.888103288076505,-2.2399860740762567,-0.05968394431883808,-0.304140989173393,-2.611447136688158,-0.1952109981453373,-1.0475437618911847,-1.8823709723564688,0.4795596782251108,-4.021389210849324,-2.8265478031045648,-0.8502388980306501,-4.075857611737875,-2.7722290623902346,1.7996263329420508,-7.56600518957706,-2.957954870465528,-2.138880534523667,-7.617719968080055,-3.157775353674183,-0.12133752503711742,-7.284614518004994,-3.505273268922956,0.12464299515838491,2.9456913214592606,3.128491716516349
PWK_PhJ_,0.04091570104191991,46.573699512205806,0.16880586197680061,10.404918302877025,1.798980191457736,-0.9122956023059635,8.91793529053795,1.7370034035395272,1.266560163859233,9.071505490035758,1.6409474829783117,-1.7624718110565867,4.281194725048319,3.280641383156944,2.046738612997128,4.208597019128057,3.2633923693996967,-0.40406732797776057,3.731155955824243,3.912537101453726,0.5072836615164847,3.6719286352684195,3.879681591297344,-4.841294432962105,1.938325095394016,-0.05122392813436239,5.001488929623981,1.519456928168377,-0.15592236691617092,-2.6530267374904257,-0.3329902034499451,3.4769585862336823,2.644455263616289,-0.47664400825645914,3.466249094418897,-5.399787957826934,-1.2662175682862178,-0.7462167748869303,-0.2784569285647373,-3.147561504818812,3.7075893798180757,5.401287531509,-1.5271134287112242,-0.5827551381665602,-3.9876722055696168,-6.610184228494673,1.4143164381434172,-0.19258001891219975,-6.652030776459069,2.881249516131384,3.6999385925892105,-6.895471849205294,1.4276050648933067,-3.6583284434706695,-8.07045218300732,0.2710875517475381,-0.3260001698117898,-9.345266411303715,1.296101688092341,3.2370329206550834,-8.211335742794734,0.3381667832826149,-0.10826860944136409,-9.910702046355297,-1.2371342380962316,4.5296907327996365,-6.2961405257144785,-1.5058380300718857,4.568179327206151,-3.8213459348694383,0.7151796837756961,4.270201105178465,-4.214697370352892,-0.5101719768916908,-4.823146385783412,-6.140794219200703,-1.5532074084450298,-4.645908402215418,-3.6360672385587156,0.5506511950083552,-4.512339262300722,-4.119627031383217,-0.4157634478991154,0.17733951213255286,10.045396325060594,-0.4676090352840601,0.1546726097107653,8.684659172306121,-0.8017826475700387,0.36255926878513367,7.564962040080085,-0.47138762481138236,-0.02930303687520673,7.627195818381468,-0.492062264854119,1.121242131346886,6.04938126392206,-0.8013904396408025,-0.8872749502122709,5.996656746251135,-0.7668840689037355,2.02326830491948,4.8482867386876265,-0.7704816424812553,-1.846675859096479,5.068388344036871,-0.7457357171302861,1.846192962983641,3.7135188452067758,-1.1058198019611116,-1.5883761053248755,3.7450438318166897,-1.0905377131776712,0.41962105109560455,2.671040578059985,-1.0667459598320272,-0.3109503756539904,2.8281527429129842,-0.9714892169092162,0.6444482207436458,1.2425452036448859,-1.4504277551556042,-0.5289998061054632,1.2522682853150142,-1.4384649600489785,1.5279772981214435,0.3269679972930181,-2.023573209326574,-1.463003222999153,0.4280750497324155,-2.0935463028994654,0.0095240895573494,-0.19265095928480055,-2.224419782278124,0.03468564527512477,-1.0152789939003504,-1.4245871855565215,0.6073634493381956,-4.221275320332259,-2.724225702082792,-0.8781612437207743,-4.141686746306796,-2.7184062436335688,1.9235543588362072,-7.719179830881491,-3.184114575327321,-2.197201525494351,-7.551395529707692,-3.2369366751970836,-0.1436798697507447,-7.191603067320663,-3.62106284561704,0.18515868454955733,2.8701562939663456,3.391586174358148
