Sample_name,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61
MOLG_DnJ_,-44.1097802720078,-4.050820155839453,-0.05203191479313405,-5.592822257140719,0.6703339057889631,-1.5454999709581743,-2.10556378270052,2.1999413988146377,0.15791042169933572,-1.5817064064803517,2.07991289509981,-0.7043887824889804,2.5767410938276942,1.374010340605066,0.758907012905669,-1.263369115530347,1.7967820955390297,0.5718810536647074,0.9554220836445564,-1.306061524214698,0.8621369979949434,-0.501152225210557,-0.717812098719841,-1.8428402797512045,-0.5766146915805913,-1.1585685118709488,-0.5702628292294247,-0.3143694140219074,-1.8090104495193002,0.9700484882878129,-0.6972874287122914,0.2242929587999047,0.05102425713331687,0.4393391556656866,0.41190441298260305,0.4676866158560456,-0.14731842296467318,0.6407423348462137,0.4867834908203088,0.2789869562621341,-0.6999188487058766,0.9555953153990159,0.1711561177676063,-0.16478129389504115,-1.5418251107254548,1.7002117163457797,0.08747579327069388,-0.2066084172562854,-0.5394622793700211,0.4923502410290711,0.08020333758510075,0.2853911542882608,-0.6555025575598863,-0.076920838093838,-0.007710578200492285,1.0764400632545161,-0.05862766594963457,0.16429886503343552,-0.2426226577167078,-0.24899001068028903,0.17820468843397447
MOLF_EiJ_,-45.26968921683269,-4.852081007003587,-0.6812640671243914,-4.863254303232988,0.453839197035036,-1.177939708138858,-1.1155007043023488,1.8666180124206495,0.13540328533962953,-1.162831007656177,1.4773288510930165,-1.7129195567286741,1.800354980202761,2.2816722298611705,0.5574428689420957,-0.8321822065656824,1.2297078669968733,0.11982614139211564,0.4902970053560469,-1.494376341308802,0.9449097263233244,-0.7353878985127472,-0.3736621529584075,-1.3618401127625441,0.00853793455115587,-1.4208465168256048,-0.5386741828264857,-0.6143736514251156,-1.777034122183312,0.6387825988447604,-0.6034016415721976,0.1267324627771455,0.0653957202144227,0.5678362204646652,0.3773287366305703,0.6241703236818502,-0.18083953686378323,0.26648395156953497,0.6525585269951568,0.27085419765572716,-0.7668424687998698,0.6247683157808114,0.02935793356447004,-0.29011189148521926,-1.4398166833059216,1.769007656275205,-0.01324174111552169,-0.060599058375748305,-0.521882178883868,0.4107149899757418,0.09769500597244701,0.26376171838328644,-0.705061838246944,-0.0752548387124272,0.04562367316389932,0.9896417911427039,-0.166238764370295,0.21101212569966524,-0.25062093029187565,-0.29050677030008804,0.1782046884339744
LP_J_,-46.95288005665413,-5.994022824991281,0.7497476924555718,-4.156661570571912,0.6235128686702148,0.6430487900429583,-1.493880331656694,1.119840700137087,-0.7134795532326501,-2.302617366569825,1.8273776416807468,-1.8300226950627736,1.9532494217887153,1.3647017349631412,0.28779612067859534,-1.4378415535418008,1.2301892680531101,-0.11027920688883927,1.2764496991318717,-1.4157744895307893,0.6122286308525414,-0.8882525493627923,-0.11077554848566257,-1.6007602457775445,-0.4664063509514832,-1.163752622638592,-0.38239118910186914,-0.4693385677260692,-1.944416885682124,0.7812429961723351,-0.7011388578806951,0.10043913417520381,-0.04930331737985662,0.4762000655831448,0.30152145580084194,0.4822605698056854,-0.13209781683663438,0.5131772571554276,0.6331235195929529,0.5197485594481508,-0.7052478736463335,0.7740040660112013,0.18812324843447303,-0.24957580379510536,-1.6237751470171313,1.663650815167283,0.0974441147057503,-0.19434374639008714,-0.6828218251242043,0.46957731468131175,0.07728802479445279,0.2838971334682783,-0.6205512754566771,-0.07893109512092002,-0.006206479199272877,1.0154949867345453,-0.043367218504117094,0.1836657623470762,-0.17827346281034384,-0.27578211012828413,0.1782046884339746
LG_J_,-53.73246852681177,-4.978647004159903,-0.4899289158900269,-4.554835158066403,1.6313807795798523,-0.6157664134969576,-1.8231349254254785,1.9083653739601933,-0.3186829704864119,-2.0943258603251937,0.9577415168918578,-1.7740931398826587,2.257869585036434,1.939451106262281,0.35350560266390146,-1.442651340597843,1.8756907147035822,-0.1744966397861532,0.09812706277001502,-1.2689640936784674,0.8220917682325479,-0.804926806416951,-0.5789298032005762,-2.0079198381011145,-0.23819586489447986,-1.2911698541085275,-0.26716362361216794,-0.36437016417703566,-1.8366716947008033,0.825914382050575,-0.4761579525963156,0.3281490683774295,-0.02574360130913919,0.5254367801093913,0.25043750971248885,0.3417667283437236,-0.06480870720001496,0.4518555300123651,0.3038674452895979,0.44127060546780744,-0.9662675854168489,0.7700377532961309,0.21966318327857054,-0.22097203363890483,-1.4606906972424483,1.6336502986743806,0.09020447901703439,-0.0892134758908039,-0.5176697145912988,0.6244821912598021,0.029860719350347457,0.13906170844228516,-0.7205237390257037,-0.06896622887894431,-0.01906757043551382,1.0654449749436894,-0.02415125875929366,0.23511928961861342,-0.2430932008338092,-0.2597777427513832,0.1782046884339733
LEWES_J_,-45.88605429426763,-4.413303626836203,0.11331964890676469,-3.9318023914672797,1.3959246194171642,-0.7405509561653985,-1.6956861903825609,1.1146837778219563,-0.23319543278805901,-1.7724199472260433,1.1303564125148544,-1.8797257286383071,1.593531466267962,2.0816300290195957,0.4498769444812727,-0.9065136820189289,1.2307608341136165,0.7523345329842357,0.57986804612125,-0.8736994614472641,0.5527850542011057,-0.5612694890994459,-0.42399102362869223,-1.5715620362531937,-0.27010479609058097,-1.1277558076092549,-0.3056432423999948,0.015529523532754518,-1.6489396935278533,0.7304030547124782,-0.3908317032473212,0.1199699452666291,-0.13130599219820333,0.515534135289807,0.4423408979268424,0.3716579467505476,-0.20839034282143748,0.6551304980079441,0.6525568506138554,0.10117596220152716,-0.7862891541736898,1.002750848963812,0.15923753712013575,-0.3022963824392539,-1.5885464887599627,1.6974888424276147,0.2064039419991583,-0.024330990896167602,-0.5064893048684667,0.4356658110314206,-0.15434905523000197,0.21243625828720847,-0.6377154078904602,-0.05309254861180863,-0.10518629464513653,1.005899508365084,-0.03718159784234962,0.15899825618837166,-0.21277054758773964,-0.2874162209466774,0.17820468843397258
KK_HIJ_,-51.22171734568056,-5.2751551182901535,0.6348055104809867,-4.762936413274358,0.5922758328340693,-0.21907501648823058,-2.2390160202958667,1.952578916903289,-0.9475555246384663,-1.9787997364900023,1.3332916056803714,-1.2380989630146277,2.518549381998133,2.0508267981809896,0.9317467529811372,-0.262939739175623,1.383434791045176,0.6871181040706427,0.731408607394661,-1.5132278561845438,0.7630301766513973,-1.1319226623184167,-0.35546497354724216,-1.451938530678861,-0.41169912329264685,-1.3853137379442375,-0.5094597051085886,-0.5811893744536204,-1.4982517660363623,0.8607993138880903,-0.9222723625906627,0.34958632615780816,0.0007166567072155062,0.7799405365757407,0.3902211690071999,0.16030191500993138,-0.06634023706914123,0.5815848670926328,0.5381343168378391,0.22881138730668293,-0.8242340526385163,0.8713741645475704,0.08636944381853529,-0.2563916338794037,-1.4724761357775102,1.6437923068052307,-0.02435537197323679,-0.047505315906578076,-0.6678618429761248,0.5486614106985959,0.010578369257069209,0.14406675308097502,-0.6373217669781932,-0.01222952798698488,-0.10767112090165225,0.9664676975233119,-0.09195988503946877,0.19802327429722652,-0.1923890476580688,-0.25768877648093574,0.17820468843397227
I_LnJ_,-47.86456888669745,-5.859145517605618,0.7221696944049535,-4.720534203815365,1.4675061031742749,0.07156303692420253,-1.7561046598410246,2.1371138682868365,-0.7765770593898719,-1.6375566897052707,1.2164650637842505,-2.105325662621553,2.322471422890597,2.0272807236422086,0.24573570763627317,-0.940524232371439,1.71114280005048,0.38019797672187616,0.5630813188298726,-1.4981044331588356,0.8722006479474862,-1.0815898014857044,-0.9027900525777033,-1.6602548402012252,-0.19006608420349536,-1.3030916007431481,-0.34291548162188973,-0.4362653803533156,-1.7324915644829513,1.1215105008013604,-0.3473741305146677,-0.01660425048669091,0.14336480442887237,0.28497154030401145,0.38182979068950423,0.3916095396508547,-0.27728630883893945,0.5172898811295153,0.5745778436663007,0.10806126781753828,-0.5346847818245052,0.7889192610237771,0.24188243461369938,-0.0885091290263171,-1.2774996487624313,1.7225778226884272,0.03363511315677792,-0.21160821440422323,-0.662138505129697,0.49762420765661075,0.053627388456276376,0.3451179902529761,-0.59496918946989,-0.0411206832292551,-0.11852194903927328,1.0206060432451358,-0.10732169792133515,0.07622115465776919,-0.25601725635071537,-0.3057804411239568,0.1782046884339699
FVB_NJ_,-48.987922541835594,-5.200105197563044,0.5778710455172991,-4.894387526937809,1.2499005644204648,-0.752183749753093,-1.284046466542582,1.511002867863155,-0.7268639168643717,-1.6915954258021426,0.9271113727175182,-1.6748101462639027,1.6894487457557656,1.7806854425991607,0.6439756109712931,-1.3595214336050798,1.2298402767843466,0.3353589669448085,0.611180463614794,-1.752767986061983,0.9214069838245316,-0.7282394075264048,-0.5815232316650341,-1.5770295770613447,-0.43634503615097825,-0.968676125012104,-0.5136381286200594,-0.6344782824355721,-1.915258577576755,0.9801734345879074,-0.6419203016074903,0.19206099311499636,-0.21975163704163844,0.5350381221567945,0.41203982768870206,0.3736070529693212,-0.019716927125468558,0.5523521912413618,0.3287970001217997,0.04647892366470734,-0.912122385872178,0.72417205501567,-0.02213352530394006,-0.17011850769250192,-1.5966420223438886,1.5981835633800947,0.18020071314982777,-0.1286107269333192,-0.6213057280891503,0.41379515486990986,0.0064004515424912305,0.20084269378728098,-0.5157645469744995,-0.09692889715878258,-0.01564260074226653,1.0508933527033895,-0.17349647310384533,0.06003220007403579,-0.2940403955649741,-0.11298587929408022,0.17820468843397405
DBA_2J_,-47.66828802207175,-4.6257064626493,1.6222448583162383,-4.514978276719154,1.2316487856981557,-0.5453206426459398,-1.3237622772393203,1.8467067366584209,-0.7806918590305226,-1.317816738310689,1.3877877946182602,-1.7187845442661174,1.4874726085201317,1.69687638113962,1.036811033855605,-1.0994651320991788,1.7640936141966737,0.7401256320649016,0.7398714793426564,-1.0867938753544144,0.989204816253942,-1.1259558319175578,-0.4917732803079422,-1.4065887431574136,-0.2781272181354271,-1.2571888331799848,-0.3465333213578548,-0.5615112851864315,-1.7665602889087677,0.7651460576573723,-0.4334395200310024,0.3089251030448602,0.06814035089496522,0.5087297492770539,0.29961642805368716,0.6660522298086313,-0.07299523604047199,0.6351651900370338,0.2670785401510647,0.11607087502585148,-0.7903068907548958,0.6881720768860969,0.14965699815191402,-0.14053451641737444,-1.775327366099283,1.7054593465091823,0.038927987298053884,-0.10856289931432139,-0.5733212590106291,0.6545963805622201,0.16393440133680542,0.26214230735003075,-0.8208259504197604,-0.13152155370448543,-0.060919571450200154,1.0071498259388298,-0.03079960026788731,0.11841237288113114,-0.1675479379002226,-0.2977995206016847,0.178204688433969
DBA_1J_,-47.64593136739853,-5.796970291695468,0.7827562816899114,-4.753276245820007,0.9320052176311545,0.047206826174391876,-1.1313479962724349,2.0236226170025073,-0.9321214459480809,-1.089929979761321,1.562716908451112,-1.2874939841935011,2.074476492784106,1.7093541387524225,0.6517336496766261,-1.0613862853959335,1.341828974867229,0.4210107322464665,0.4754271778900052,-1.4441368620221484,0.6825537459648428,-0.9683191969641528,-0.4700034714599759,-1.631816123917948,-0.4048687291427907,-1.5170220689189706,-0.37684033319784893,-0.3905432697541498,-1.4723205073969337,0.7500080969805101,-0.36217488494571337,0.34993535067132653,0.23203420349948978,0.282185292993781,0.4573804765957808,0.24079656634567762,0.14502247329355808,0.43292170376230693,0.6532396776068395,0.36560435443710787,-0.7369142232697011,0.812957979744434,-0.17124165325579743,-0.19497132929612135,-1.5384433504801103,1.5872693135431528,0.2698547911785551,-0.10301381423903594,-0.32088780625903124,0.5337681587411225,0.06555787568574632,0.26858632930600307,-0.5626112589485249,-0.1075671114886402,-0.002028376682513943,1.136447890267611,-0.027742159665698526,0.13602026917220442,-0.2110609117183779,-0.26831407148372083,0.178204688433977
CZECHII_EiJ_,-46.076824290420404,-4.39634714915346,-0.06129166683087663,-4.508156808739976,1.4698871271093743,0.04930508425700841,-1.552506054209946,1.2565104773764686,-0.3896310145901742,-1.263435631207492,0.9854296018908407,-1.5397394211293056,2.16117974175124,2.071019691606457,0.7697110579758338,-1.8901596591193586,1.5418971899281864,0.516516467618343,0.6985980544106892,-0.9924124674627498,0.548700399418495,-0.778660666417129,-0.5883471091185821,-1.3895278807242901,-0.047607866359833106,-1.431875719639829,-0.7819837526698059,-0.41049401154316534,-1.7457733721129451,0.7898508477927487,-0.8146447243776149,0.2563090519997895,0.4945629635171653,0.6856027218593852,0.6160509773503676,0.46528404055309214,0.03208949009352519,0.4329574951287332,0.31882268527702334,0.3778666695368086,-0.7909605825575353,0.8858922443940161,0.1800450724510111,-0.1736282550118761,-1.5045205207215835,1.5777198368575387,0.11883325746154537,-0.1815947185071681,-0.6546523458861567,0.5332786528513441,0.02132910616914281,0.1752713801914047,-0.5246684581590264,-0.07998557789214401,-0.07870638307649075,0.9848663213144986,-0.13439009643532532,0.09779794613095984,-0.23480334638803188,-0.31739654299767134,0.1782046884339692
CBA_J_,-49.06375787741009,-5.515012198258586,1.484779823978241,-5.967627986616073,0.07914125292939048,-0.5504298267371995,-1.177568195380979,1.9470316269602062,-0.6752705979212228,-2.0401591353441817,1.0693047822574537,-1.8333810984630547,1.8611681106019708,1.3846250019064152,0.9954621402022068,-1.390677319471108,1.4083892295925446,0.2917208706449199,0.6872247050491305,-1.1356494307898914,0.59497539309919,-0.857294796803878,-1.0898790966690168,-1.5256102612628935,-0.1607672494483448,-1.2845669591259006,-0.4163257072954458,-0.5801464258421185,-1.4476416584090983,0.6603410948742392,-0.5390003470762414,-0.10518839578246471,0.15204473250798745,0.37030739337036084,0.3223110451873239,0.42181317873808694,-0.2199666898409598,0.31609124608759465,0.32662175108577185,0.2552350571235386,-0.8060345094497043,1.0082204785153848,0.07620488114971073,-0.3407504851630768,-1.529518435145741,1.556202281605197,0.04592225008646573,-0.08521383477429108,-0.6326999981880175,0.3938112620811251,-0.09578379714695502,0.24393369450675131,-0.668486481504014,-0.11501505646682399,-0.05138631363001555,1.0322518048315457,-0.0749981195841029,0.24853333479832662,-0.18415394289176457,-0.2390681144036839,0.17820468843397574
CBA_CAJ_,-48.67783345069222,-5.652654449253495,0.6822805080484141,-4.685041474435912,0.44317993872370487,-0.48852357813222674,-0.917218953072933,1.4683736125052909,-0.889418282758222,-1.5409462154764808,0.8580112752035552,-1.7857791363739186,1.9987330005883344,1.6562224735664048,0.4777475264243291,-0.8301058263014885,1.08730961710689,0.294409013576944,0.2518814177907956,-1.3534611514268906,1.177483650196832,-0.2269746596095536,-0.69591333609695,-1.4431902863030037,-0.3256916082587358,-1.419703867914615,-0.201790816323564,-0.32773933044538006,-1.5254495173365612,0.868232057154828,-0.8011441608624776,0.22982368307443807,0.2558662284489269,0.688417534640043,0.3299461761397691,0.5985343016060115,-0.09719934846251381,0.8007280452112018,0.48095662536278394,0.511844986926414,-0.8639007468604563,0.9210810371353398,0.17420983019906167,-0.11653758024399566,-1.4601088061313119,1.63310255475455,0.02797652813102011,-0.28075744957311455,-0.49058986610431493,0.45101646691284,0.07460237908125657,0.35259873746832815,-0.6889003586117994,-0.0725239114271264,-0.09716056247552222,0.9755120146957293,-0.018045453290001037,0.10988226049669782,-0.23120629480254706,-0.19825678738036076,0.1782046884339763
CB6F1_J_,-50.51757279775508,-4.832594302781721,0.5884615622017382,-4.720494098237069,1.066333291511,-1.0805226283687435,-1.6375925522887247,2.1100019443166684,-0.9826342200757107,-1.7314793965919857,1.2712294615137854,-1.8692460870520988,1.5538270051902665,2.030264061683394,0.8311686149623977,-1.0492806180423142,1.641270596816773,0.29725440779833623,0.6998351809053563,-1.3356275696520497,0.4929537782262062,-0.6653522974789999,-0.09975938667018494,-1.4602761414600358,-0.4483105070492787,-1.7518714719614605,-0.6312993807967231,-0.43812626651219466,-2.0557529214226324,0.7198554019170407,-0.7329684827008569,0.0691332899089858,0.049982971177787106,-0.009838433149667172,0.5440534171948699,0.32384751693062364,-0.1855170668940288,0.68304296575693,0.3733306245333262,0.24130236465672833,-0.9804227684122304,0.9600668011054673,0.13509339725740138,-0.2648841090981028,-1.427688295076512,1.5743518321515027,-0.04920244375101595,-0.24470078387007155,-0.45460015924709163,0.5270197241705153,0.0459919829642613,0.3522794793125906,-0.6058453141059854,-0.05339211199919614,-0.03894821134193301,0.9822334000564813,-0.1139967515765689,0.156478439453091,-0.19968854852225024,-0.26556840834901013,0.178204688433971
CAST_EIJ_,-43.836098081054544,-5.025584346031862,0.7568202838428105,-5.487041020822288,1.1868187296845505,-0.21265030124874312,-1.5926851359807812,1.7663463389236438,-1.2338081192333819,-1.845830817399378,0.9258448718863315,-1.5199458211184964,1.5828152606294086,2.2794838750967292,-0.19958867662682414,-1.3356859119108861,1.729727106833369,0.7650878427296935,0.6965403008082502,-1.1273400845533497,1.0044978727790472,-0.41780484830822545,-0.8554199908863669,-1.8003507987880385,-0.20258735695078114,-1.6025504316596497,-0.5582263265167804,-0.3987535030607036,-1.7916871933493996,0.9973233167450856,-0.6884098032037909,0.3685118254352923,0.00434925821783848,0.5084687575926727,0.29382817803305944,0.12991141494682476,-0.28005823955410003,0.518036957466354,0.5925628592318606,0.34432742796421256,-0.8589971275234058,0.7313053180572534,-0.05707342368943058,-0.38846707228879274,-1.670424939225782,1.6482833673792001,0.002644543450729608,-0.17703917148718823,-0.6431834362433027,0.4931029269420358,0.12429289219156667,0.2579279874150756,-0.6545115333772674,-0.1161641204287843,-0.02272092884919399,1.0346726845818,-0.11386614339787639,0.1760584469203668,-0.13504107331520346,-0.2644047906740992,0.17820468843396864
CAF1_J_,-50.534840328800726,-5.295297267193633,-0.35340916009948475,-4.606144902950121,1.2526634273220378,-0.495199189771562,-1.42076796323584,2.502475991365916,-1.1861422749968722,-2.278844996306428,0.8024975458593742,-1.625733829625366,1.8529487188985474,1.8612620468395296,0.9439107901074725,-1.471528814776835,1.6993418095811783,0.5410496288587109,0.9057964423813981,-1.3834586901805455,0.9345560859605908,-0.5863735900996457,-0.29140252307608916,-1.6497093006293657,-0.4072121479286613,-1.4636491575197508,-0.5004892057891803,-0.3546797703705906,-1.6312019019913164,0.6559424300438434,-0.4729132361783718,0.2102747657205261,0.1703599720739839,0.5261895653827574,0.4552858252097108,0.3891148377304765,0.07801534568133166,0.5652432853869751,0.6315685832451674,0.26130577782259773,-0.5879179184301816,0.7472891882634047,0.21628730878192073,-0.2183811828811249,-1.614447690957403,1.6897098013376461,-0.0034412403281009448,-0.2345117156377459,-0.5354507337458185,0.25330626040836635,0.034654796396558586,0.1687387212749024,-0.7623570017663045,-0.18448840563891694,-0.21195439544971176,1.1149051885036014,-0.1668044720033789,0.19331526362541224,-0.26855210718629635,-0.2428213159303633,0.1782046884339745
C57L_J_,-51.09326900413536,-4.460040586239273,0.11705591794690808,-5.13968613380274,0.7556254205480561,-0.9986780230863492,-2.0692969379650386,1.8077721127234867,-0.7671920586345057,-2.5151241847219112,1.5075535535638664,-1.6401264088186231,2.3151947719001296,2.1331351284621785,0.5374123102712057,-1.0830591617413245,1.1094354540032414,0.3996969587650906,0.5460774630476843,-1.1478791510431468,0.6108498629660557,-0.7085251994666777,-0.878353634237292,-1.363382544304051,-0.14934020914137217,-1.3648564502388858,-0.1703568682007665,-0.5498754628001234,-2.0419800247915534,0.7114478784710148,-0.37646217177134783,0.19164852446005692,0.19996278966597808,0.4389180879795396,0.689607156903698,0.459128914079603,0.09222298961424014,0.7989367675806684,0.5609590959822475,0.2208450672721775,-0.6706276952618423,0.6878926255154073,-0.05234011715915914,-0.37541737632339556,-1.546014478995966,1.5106224510101738,0.16824975174695847,-0.24755524803170423,-0.7013859781245972,0.4453801529186162,0.1448975606815724,0.20205405306169155,-0.6750674432528014,-0.11694850253590072,0.017900104382734826,0.9502693726791495,-0.00440560601136634,0.15950792314020915,-0.23431706874262007,-0.27204267145609917,0.17820468843397655
C57BL_6NJ_,-49.28895267588834,-4.2411196713394315,1.3928009461275033,-4.927415356276393,0.9772796552411022,-0.8403010512748674,-1.8126462219515576,2.1253580295031087,-0.7253778915035372,-1.4092098001111637,1.523390562849052,-1.7357596539400217,1.7824154646869634,1.943486307846665,0.3849763396416568,-1.1739743540857759,1.1618272213382845,0.2684419684311746,0.6276060463685316,-1.2578441390321826,0.6435765873753018,-0.5789664847732453,-0.5974478738467728,-1.4509349531255327,-0.6863629329997439,-1.5104887438101866,-0.5808226979320723,-0.1280023920427853,-1.6598087032575064,0.5124066035737052,-0.4932884038069695,0.11688683461773984,0.013141068459990437,0.6764961754819366,0.2629926117203936,0.3396149146277423,-0.10256405563605998,0.6170681640754089,0.46039746744525073,0.40318408035087616,-0.6330817880603835,0.6983156977856646,0.17684494206097942,-0.28389565800756217,-1.4561761738469787,1.4074447158409555,-0.07722586153191197,0.028902714837684747,-0.7290914056376377,0.5881867653496301,0.014161499492458618,0.3009340215194494,-0.6720391086874986,-0.12528894865110582,0.010707951722434269,1.152009430268685,-0.1161934099883982,0.0692928256403138,-0.3154891144409091,-0.2828597558315789,0.17820468843397583
C57BL_10J_,-51.409330054036715,-4.42102878867889,0.8790893498080594,-5.626408734003196,0.9819780135445415,-0.3620559545779327,-1.4532791423712943,2.3282254741342556,-0.708312072965845,-1.6206829030568195,1.6050106160169977,-2.392221358220207,2.0213223194273695,1.6390066503397935,-0.20600967549878282,-1.1411978065447719,1.4993859294966247,0.6831618659045368,0.7392827173277361,-1.6739380674847788,0.45609880641520034,-0.43802250006698984,-0.6327616991614713,-1.1183774887052953,-0.5295090744784873,-0.9693057887047304,-0.4768212260149976,-0.18609350328482085,-1.895836423469798,0.7560670946111844,-0.7447746349559288,0.13948298489763394,0.19968930620648834,0.5342423030456128,0.35530065309889236,0.39819643222575046,-0.054200813821302304,0.4731611063372448,0.3721493351971583,0.2557905137935819,-0.7230438482150985,0.7940857469185945,-0.008106385193906353,-0.1700852087294137,-1.5013046792135474,1.7687452924923517,0.0047897088561957265,-0.1639117957400042,-0.39221141375076773,0.5091772839799487,0.059385965559657805,0.03575300281057955,-0.6540064980759555,-0.11140872729263855,-0.07606776606932406,0.9986187933680966,-0.07157726392845962,0.16507030818508978,-0.1979579376407794,-0.3116059232726429,0.1782046884339746
C57BLKS_J_,-50.548752848238145,-2.8182094108109785,1.227229762630997,-6.488723682195906,2.805595911147236,-0.41700484787552017,-0.776756152654037,1.0095110952523993,-0.5656009299640774,-1.354162634706493,0.8347726027810917,-1.3324936980207416,2.123572894967561,2.246563676166376,0.8233884235932565,-0.855051820782512,1.229932078547801,-0.04666264625483717,1.0733135265358131,-1.315580522363747,0.9330241442270653,-0.7072821825982437,-0.5278086080870024,-1.5998528603930064,-0.48352949684022967,-1.1546408924794607,-0.2456827093097055,-0.3646492334338132,-1.7820586057190737,0.6323889766248868,-0.49905096654401354,0.17182150540689692,0.13440988858766567,0.43839239222200554,0.4951620275040972,0.33755544934588644,-0.07763298124317597,0.5235862008511951,0.55921262886981,0.3444840314913697,-0.705425886937594,0.8700275382919666,0.08724985180230763,-0.21839282513172456,-1.4963706912835841,1.7282222307505133,-0.01973359353313386,-0.15463980796047921,-0.6081274332974919,0.5225629091492567,0.09889488634139558,0.26379117936619656,-0.608191477673766,-0.090753884960464,-0.09329535838862595,1.025476098520115,-0.0813702580798223,0.2082560163067683,-0.18927935699421286,-0.240789700321765,0.17820468843397513
C57BL6_J_,-48.612406929770906,-3.1167839421642594,1.9190561013343175,-5.538383947724518,0.9735606419317601,-0.8998024485080042,-1.7577406533183444,2.2154468229244597,-0.6434778916283166,-1.863352037977557,1.4492627060000236,-2.1536673943102724,1.9986503509383342,1.5250816097164288,0.6787681479859713,-1.8473029260842575,1.7766655148956667,0.3724635941896859,0.3793726792297176,-1.2735347730891988,0.9242075444505273,-1.0885645951266392,-0.33779968563390766,-1.3442721991643287,-0.14752656290175004,-1.4126293155581513,-0.341373834378625,-0.4067811985930469,-1.8191652225959154,0.8901187539271153,-0.5316933492600386,0.35547752721119,-0.12143711520434342,0.8438451886193917,0.512372906238626,0.4477400930149822,-0.06856132396439987,0.6363206220059269,0.6230235090137571,0.4037099590867213,-0.7249283866376732,0.7859970927143587,0.02688777883549799,-0.43733429239160615,-1.4236519319494867,1.7416356486354996,0.048775933058286244,-0.15681507109250478,-0.4662687465541886,0.45302493871093663,-0.015488954133939845,0.3741301255262125,-0.5346676506886274,0.00029016473561291507,-0.13425291217284063,1.0278733530587403,-0.08356083639349615,0.16151341430691563,-0.2152772836014518,-0.24693792820762492,0.1782046884339767
C3HeB_FeJ_,-50.744708224457,-7.084537639040733,0.1393808756737251,-5.908803168282173,1.0454859657895579,-0.9277427150769382,-1.9087699468137402,1.491231929995799,-0.7008301361068433,-1.3224330389622847,1.1342886126861276,-2.205573339939289,2.07673849878021,2.272743956313064,0.4988937967449924,-1.3581146085981943,1.6895493853117556,0.4476805334235776,1.2203498584271482,-1.221052765164547,0.6506267841641152,-0.7107320140696527,-0.3357456216930949,-1.7827932104862305,0.02461366840828035,-1.0426703603400185,-0.4966820374600696,-0.5569017905034388,-1.5741935924856805,0.9601666463394872,-0.5730042639133439,0.19857340255721925,-0.12405147023380057,0.5863416696546395,0.5540133008688981,0.43185101646715945,-0.01155323901762154,0.696333638533983,0.4687857038843786,0.43857405414637546,-0.6822523430237785,0.9635080042693902,-0.07028594207296007,-0.18278441546253085,-1.4940389481530911,1.5575604171317068,-0.0563704848022235,0.008429477112182454,-0.4662142035679297,0.4932745236237936,0.06701891439886792,0.3300912324221716,-0.7066912499054335,-0.20174964707588577,-0.04252852805448451,0.9755287331261394,-0.0455330768350248,0.11715680851657975,-0.272280328514182,-0.28560173536641625,0.17820468843397952
C3H_HEOUJ_,-49.76292385057677,-6.07309424853104,0.2121856075169961,-5.760364828791691,0.21311326160831265,-0.11348403490434036,-1.2479893092790493,2.28001968013364,-0.7872882375021978,-1.5521603296823028,1.0581909568827395,-1.7499923081877646,1.615813971790832,1.9272530511864878,0.8065990194318258,-1.4948744224186659,1.2358954488068479,0.051596893447057084,0.5360129555282838,-1.182072949692114,0.9313666972017692,-0.5733761391187607,-0.3568471695223633,-1.3961106091206925,-0.30492754742665046,-1.2258843036637062,-0.7761904821497259,-0.04558590076185629,-1.9818523482587274,1.0062669637596455,-0.4550232330646002,0.3203729517808874,0.15531016764722963,0.5721413372599118,0.6330367346099761,0.2916443838264509,-0.15416887069492763,0.570758915640518,0.5486117629298021,0.14326302566907556,-0.5537411266416868,0.9118445936214188,0.08947757107793171,-0.11765799405421122,-1.5024837791629797,1.6299901713484457,0.13496952808671042,-0.019605516511772232,-0.6468564223035189,0.6204120130451807,0.12684262562541412,0.2504849121715013,-0.7477196117276345,0.07131660111242492,-0.05115985860424809,1.02032996544901,-0.06508819152266612,0.2239428288034066,-0.17870837832590158,-0.1858777644990526,0.17820468843397008
